Bias,Irradiance,Current (mA),Frequency,Re(Z),Im(Z)
1,575,5.77E-03,1.68E+04,6.16E+04,4.18E+03
1,575,5.77E-03,1.58E+04,6.23E+04,3.61E+03
1,575,5.77E-03,1.48E+04,6.29E+04,3.74E+03
1,575,5.76E-03,1.38E+04,6.30E+04,4.04E+03
1,575,5.77E-03,1.29E+04,6.25E+04,3.34E+03
1,575,5.76E-03,1.21E+04,6.27E+04,3.21E+03
1,575,5.76E-03,1.13E+04,6.30E+04,3.06E+03
1,575,5.76E-03,1.06E+04,6.32E+04,2.61E+03
1,575,5.76E-03,9.94E+03,6.31E+04,1.92E+03
1,575,5.75E-03,9.31E+03,6.35E+04,2.50E+03
1,575,5.75E-03,8.71E+03,6.35E+04,2.23E+03
1,575,5.75E-03,8.15E+03,6.30E+04,2.24E+03
1,575,5.75E-03,7.63E+03,6.28E+04,1.30E+03
1,575,5.75E-03,7.15E+03,6.32E+04,9.40E+02
1,575,5.74E-03,6.69E+03,6.40E+04,1.61E+03
1,575,5.74E-03,6.27E+03,6.37E+04,1.46E+03
1,575,5.73E-03,5.87E+03,6.38E+04,1.01E+03
1,575,5.73E-03,5.50E+03,6.35E+04,9.67E+02
1,575,5.73E-03,5.14E+03,6.41E+04,1.95E+02
1,575,5.73E-03,4.82E+03,6.37E+04,8.60E+02
1,575,5.72E-03,4.51E+03,6.40E+04,6.98E+02
1,575,5.72E-03,4.22E+03,6.42E+04,2.73E+02
1,575,5.72E-03,3.95E+03,6.38E+04,6.32E+02
1,575,5.71E-03,3.70E+03,6.39E+04,-1.34E+02
1,575,5.71E-03,3.46E+03,6.45E+04,-2.47E+02
1,575,5.70E-03,3.24E+03,6.40E+04,-4.20E+02
1,575,5.70E-03,3.04E+03,6.37E+04,-1.12E+02
1,575,5.70E-03,2.84E+03,6.39E+04,-3.23E+01
1,575,5.70E-03,2.66E+03,6.42E+04,-3.73E+02
1,575,5.69E-03,2.49E+03,6.43E+04,-7.73E+02
1,575,5.69E-03,2.33E+03,6.46E+04,-7.55E+02
1,575,5.68E-03,2.18E+03,6.43E+04,-9.00E+02
1,575,5.68E-03,2.05E+03,6.41E+04,-1.98E+03
1,575,5.68E-03,1.91E+03,6.40E+04,-1.67E+03
1,575,5.67E-03,1.79E+03,6.43E+04,-1.04E+03
1,575,5.67E-03,1.68E+03,6.47E+04,-1.67E+03
1,575,5.66E-03,1.57E+03,6.41E+04,-1.58E+03
1,575,5.66E-03,1.47E+03,6.44E+04,-1.61E+03
1,575,5.66E-03,1.38E+03,6.40E+04,-2.05E+03
1,575,5.65E-03,1.29E+03,6.39E+04,-2.08E+03
1,575,5.65E-03,1.21E+03,6.35E+04,-2.08E+03
1,575,5.65E-03,1.13E+03,6.34E+04,-2.12E+03
1,575,5.64E-03,1.06E+03,6.35E+04,-1.86E+03
1,575,5.64E-03,9.91E+02,6.36E+04,-2.42E+03
1,575,5.64E-03,9.28E+02,6.35E+04,-2.17E+03
1,575,5.64E-03,8.69E+02,6.31E+04,-2.33E+03
1,575,5.63E-03,8.13E+02,6.37E+04,-2.77E+03
1,575,5.63E-03,7.61E+02,6.29E+04,-2.68E+03
1,575,5.63E-03,7.13E+02,6.28E+04,-3.12E+03
1,575,5.62E-03,6.67E+02,6.39E+04,-2.94E+03
1,575,5.62E-03,6.25E+02,6.37E+04,-2.50E+03
1,575,5.62E-03,5.85E+02,6.32E+04,-3.05E+03
1,575,5.61E-03,5.48E+02,6.23E+04,-3.36E+03
1,575,5.61E-03,5.13E+02,6.25E+04,-3.75E+03
1,575,5.60E-03,4.80E+02,6.24E+04,-3.44E+03
1,575,5.60E-03,4.50E+02,6.21E+04,-3.24E+03
1,575,5.59E-03,4.21E+02,6.19E+04,-2.99E+03
1,575,5.59E-03,3.94E+02,6.21E+04,-3.64E+03
1,575,5.59E-03,3.69E+02,6.18E+04,-3.68E+03
1,575,5.58E-03,3.45E+02,6.14E+04,-3.22E+03
1,575,5.59E-03,3.23E+02,6.12E+04,-3.58E+03
1,575,5.58E-03,3.03E+02,6.15E+04,-3.65E+03
1,575,5.57E-03,2.83E+02,6.08E+04,-3.34E+03
1,575,5.57E-03,2.65E+02,6.08E+04,-2.96E+03
1,575,5.56E-03,2.48E+02,6.02E+04,-3.11E+03
1,575,5.56E-03,2.33E+02,6.01E+04,-2.83E+03
1,575,5.56E-03,2.18E+02,6.02E+04,-3.74E+03
1,575,5.56E-03,2.04E+02,6.02E+04,-3.50E+03
1,575,5.56E-03,1.91E+02,6.02E+04,-2.93E+03
1,575,5.55E-03,1.79E+02,5.94E+04,-3.29E+03
1,575,5.55E-03,1.67E+02,5.92E+04,-3.00E+03
1,575,5.54E-03,1.57E+02,5.94E+04,-2.43E+03
1,575,5.54E-03,1.47E+02,5.93E+04,-2.83E+03
1,575,5.54E-03,1.37E+02,5.92E+04,-2.88E+03
1,575,5.53E-03,1.29E+02,5.92E+04,-2.57E+03
1,575,5.53E-03,1.20E+02,5.91E+04,-2.25E+03
1,575,5.53E-03,1.13E+02,5.90E+04,-2.67E+03
1,575,5.53E-03,1.06E+02,5.92E+04,-2.21E+03
1,575,5.52E-03,9.88E+01,5.86E+04,-1.85E+03
1,575,5.52E-03,9.25E+01,5.85E+04,-2.29E+03
1,575,5.52E-03,8.66E+01,5.88E+04,-1.27E+03
1,575,5.51E-03,8.11E+01,5.86E+04,-1.88E+03
1,575,5.51E-03,7.59E+01,5.80E+04,-1.73E+03
1,575,5.51E-03,7.11E+01,5.82E+04,-1.69E+03
1,575,5.50E-03,6.66E+01,5.84E+04,-1.35E+03
1,575,5.50E-03,6.23E+01,5.85E+04,-1.55E+03
1,575,5.49E-03,5.83E+01,5.84E+04,-1.08E+03
1,575,5.49E-03,5.46E+01,5.85E+04,-8.08E+02
1,575,5.49E-03,5.11E+01,5.83E+04,-1.25E+03
1,575,5.48E-03,4.79E+01,5.81E+04,-6.59E+02
1,575,5.48E-03,4.48E+01,5.83E+04,-3.37E+02
1,575,5.48E-03,4.19E+01,5.84E+04,3.54E+00
1,575,5.48E-03,3.93E+01,5.80E+04,-3.46E+02
1,575,5.47E-03,3.68E+01,5.86E+04,1.65E+02
1,575,5.47E-03,3.44E+01,5.85E+04,2.58E+02
1,575,5.47E-03,3.22E+01,5.82E+04,4.79E+02
1,575,5.46E-03,3.02E+01,5.88E+04,3.69E+02
1,575,5.46E-03,2.83E+01,5.83E+04,5.53E+02
1,575,5.46E-03,2.65E+01,5.88E+04,1.57E+02
1,575,5.45E-03,2.48E+01,5.89E+04,7.89E+02
1,575,5.45E-03,2.32E+01,5.88E+04,5.83E+02
1,575,5.45E-03,2.17E+01,5.92E+04,8.33E+02
1,575,5.45E-03,2.03E+01,5.92E+04,9.84E+02
1,575,5.44E-03,1.90E+01,5.89E+04,1.14E+03
1,575,5.44E-03,1.78E+01,5.90E+04,1.08E+03
1,575,5.44E-03,1.67E+01,5.93E+04,1.06E+03
1,575,5.43E-03,1.56E+01,5.92E+04,1.09E+03
1,575,5.43E-03,1.46E+01,5.97E+04,1.43E+03
1,575,5.43E-03,1.37E+01,5.97E+04,1.48E+03
1,575,5.43E-03,1.28E+01,5.97E+04,1.56E+03
1,575,5.42E-03,1.20E+01,6.03E+04,1.70E+03
1,575,5.42E-03,1.12E+01,6.02E+04,1.62E+03
1,575,5.42E-03,1.05E+01,6.01E+04,1.90E+03
1,575,5.41E-03,9.85E+00,6.02E+04,1.76E+03
1,575,5.41E-03,9.22E+00,6.06E+04,1.93E+03
1,575,5.41E-03,8.63E+00,6.02E+04,2.44E+03
1,575,5.40E-03,8.08E+00,6.06E+04,2.13E+03
1,575,5.40E-03,7.57E+00,6.10E+04,2.54E+03
1,575,5.40E-03,7.08E+00,6.09E+04,2.40E+03
1,575,5.40E-03,6.63E+00,6.08E+04,2.77E+03
1,575,5.39E-03,6.21E+00,6.11E+04,2.06E+03
1,575,5.39E-03,5.81E+00,6.16E+04,2.24E+03
1,575,5.39E-03,5.44E+00,6.15E+04,2.27E+03
1,575,5.39E-03,5.10E+00,6.15E+04,2.82E+03
1,575,5.38E-03,4.77E+00,6.19E+04,2.53E+03
1,575,5.38E-03,4.47E+00,6.18E+04,2.40E+03
1,575,5.38E-03,4.18E+00,6.19E+04,2.71E+03
1,575,5.37E-03,3.92E+00,6.25E+04,2.61E+03
1,575,5.37E-03,3.67E+00,6.25E+04,2.56E+03
1,575,5.36E-03,3.43E+00,6.25E+04,2.74E+03
1,575,5.36E-03,3.22E+00,6.28E+04,2.92E+03
1,575,5.35E-03,3.01E+00,6.30E+04,2.93E+03
1,575,5.35E-03,2.82E+00,6.28E+04,2.71E+03
1,575,5.35E-03,2.64E+00,6.32E+04,2.90E+03
1,575,5.34E-03,2.47E+00,6.34E+04,2.74E+03
1,575,5.34E-03,2.31E+00,6.37E+04,2.79E+03
1,575,5.33E-03,2.17E+00,6.39E+04,2.86E+03
1,575,5.32E-03,2.03E+00,6.38E+04,3.22E+03
1,575,5.32E-03,1.90E+00,6.42E+04,3.07E+03
1,575,5.31E-03,1.78E+00,6.41E+04,2.92E+03
1,575,5.30E-03,1.66E+00,6.46E+04,3.24E+03
1,575,5.30E-03,1.56E+00,6.45E+04,3.11E+03
1,575,5.29E-03,1.46E+00,6.46E+04,3.09E+03
1,575,5.28E-03,1.36E+00,6.52E+04,3.28E+03
1,575,5.27E-03,1.28E+00,6.53E+04,2.85E+03
1,575,5.26E-03,1.20E+00,6.58E+04,3.27E+03
1,575,5.25E-03,1.12E+00,6.59E+04,2.98E+03
1,575,5.24E-03,1.05E+00,6.58E+04,3.32E+03
1,575,5.23E-03,9.82E-01,6.63E+04,2.97E+03
1,575,5.21E-03,9.19E-01,6.62E+04,3.28E+03
1,575,5.20E-03,8.60E-01,6.68E+04,3.27E+03
1,575,5.19E-03,8.06E-01,6.68E+04,3.27E+03
1,575,5.18E-03,7.54E-01,6.75E+04,3.37E+03
1,575,5.16E-03,7.06E-01,6.70E+04,3.07E+03
1,575,5.15E-03,6.61E-01,6.78E+04,3.50E+03
1,575,5.13E-03,6.19E-01,6.78E+04,3.15E+03
1,575,5.12E-03,5.80E-01,6.83E+04,3.54E+03
1,575,5.10E-03,5.43E-01,6.85E+04,3.14E+03
1,575,5.08E-03,5.08E-01,6.86E+04,3.59E+03
1,575,5.06E-03,4.76E-01,6.93E+04,3.06E+03
1,575,5.04E-03,4.45E-01,6.91E+04,3.80E+03
1,575,5.02E-03,4.17E-01,7.01E+04,3.08E+03
1,575,5.00E-03,3.90E-01,6.98E+04,3.78E+03
1,575,4.98E-03,3.65E-01,7.07E+04,3.45E+03
1,575,4.96E-03,3.42E-01,7.03E+04,3.76E+03
1,575,4.93E-03,3.20E-01,7.14E+04,3.59E+03
1,575,2.69E-03,3.00E-01,1.80E+04,-1.01E+02
0.5,800,5.43E-03,1.00E+06,4.30E+03,3.26E+03
0.5,800,5.41E-03,9.26E+05,4.37E+03,3.39E+03
0.5,800,5.40E-03,8.57E+05,4.50E+03,3.56E+03
0.5,800,5.39E-03,7.94E+05,4.52E+03,3.69E+03
0.5,800,5.38E-03,7.35E+05,4.69E+03,3.91E+03
0.5,800,5.38E-03,6.80E+05,4.77E+03,4.09E+03
0.5,800,5.37E-03,6.30E+05,4.87E+03,4.29E+03
0.5,800,5.36E-03,5.83E+05,4.99E+03,4.50E+03
0.5,800,5.36E-03,5.40E+05,5.14E+03,4.78E+03
0.5,800,5.36E-03,5.00E+05,5.25E+03,4.96E+03
0.5,800,5.35E-03,4.63E+05,5.40E+03,5.20E+03
0.5,800,5.35E-03,4.29E+05,5.62E+03,5.43E+03
0.5,800,5.35E-03,3.97E+05,5.62E+03,5.71E+03
0.5,800,5.35E-03,3.67E+05,5.91E+03,6.02E+03
0.5,800,5.35E-03,3.40E+05,6.12E+03,6.32E+03
0.5,800,5.35E-03,3.15E+05,6.34E+03,6.61E+03
0.5,800,5.37E-03,2.92E+05,6.55E+03,6.96E+03
0.5,800,5.37E-03,2.70E+05,6.78E+03,7.29E+03
0.5,800,5.36E-03,2.50E+05,7.05E+03,7.66E+03
0.5,800,5.36E-03,2.31E+05,7.35E+03,8.05E+03
0.5,800,5.36E-03,2.14E+05,7.64E+03,8.44E+03
0.5,800,5.37E-03,1.98E+05,8.00E+03,8.87E+03
0.5,800,5.38E-03,1.84E+05,8.31E+03,9.24E+03
0.5,800,5.39E-03,1.70E+05,8.60E+03,9.76E+03
0.5,800,5.39E-03,1.57E+05,9.08E+03,1.02E+04
0.5,800,5.39E-03,1.46E+05,9.56E+03,1.07E+04
0.5,800,5.39E-03,1.35E+05,9.96E+03,1.13E+04
0.5,800,5.39E-03,1.25E+05,1.05E+04,1.18E+04
0.5,800,5.39E-03,1.16E+05,1.10E+04,1.23E+04
0.5,800,5.39E-03,1.07E+05,1.15E+04,1.28E+04
0.5,800,5.40E-03,9.92E+04,1.22E+04,1.33E+04
0.5,800,5.39E-03,9.18E+04,1.28E+04,1.40E+04
0.5,800,5.40E-03,8.50E+04,1.35E+04,1.46E+04
0.5,800,5.41E-03,7.87E+04,1.43E+04,1.51E+04
0.5,800,5.41E-03,7.29E+04,1.50E+04,1.57E+04
0.5,800,5.40E-03,6.75E+04,1.60E+04,1.62E+04
0.5,800,5.41E-03,6.25E+04,1.67E+04,1.69E+04
0.5,800,5.40E-03,5.79E+04,1.77E+04,1.73E+04
0.5,800,5.41E-03,5.36E+04,1.86E+04,1.80E+04
0.5,800,5.42E-03,4.96E+04,1.99E+04,1.85E+04
0.5,800,5.43E-03,4.59E+04,2.11E+04,1.91E+04
0.5,800,5.43E-03,4.25E+04,2.23E+04,1.93E+04
0.5,800,5.43E-03,3.94E+04,2.34E+04,1.98E+04
0.5,800,5.44E-03,3.64E+04,2.46E+04,2.03E+04
0.5,800,5.45E-03,3.37E+04,2.61E+04,2.04E+04
0.5,800,5.44E-03,3.12E+04,2.76E+04,2.06E+04
0.5,800,5.45E-03,2.89E+04,2.90E+04,2.10E+04
0.5,800,5.45E-03,2.68E+04,3.06E+04,2.08E+04
0.5,800,5.45E-03,2.48E+04,3.20E+04,2.11E+04
0.5,800,5.45E-03,2.30E+04,3.38E+04,2.08E+04
0.5,800,5.45E-03,2.13E+04,3.51E+04,2.03E+04
0.5,800,5.46E-03,1.97E+04,3.66E+04,2.02E+04
0.5,800,5.46E-03,1.82E+04,3.81E+04,1.95E+04
0.5,800,5.47E-03,1.69E+04,3.90E+04,1.90E+04
0.5,800,5.47E-03,1.56E+04,4.05E+04,1.82E+04
0.5,800,5.46E-03,1.45E+04,4.18E+04,1.76E+04
0.5,800,5.48E-03,1.34E+04,4.26E+04,1.70E+04
0.5,800,5.47E-03,1.24E+04,4.40E+04,1.62E+04
0.5,800,5.48E-03,1.15E+04,4.47E+04,1.51E+04
0.5,800,5.48E-03,1.06E+04,4.58E+04,1.43E+04
0.5,800,5.48E-03,9.84E+03,4.68E+04,1.36E+04
0.5,800,5.49E-03,9.11E+03,4.71E+04,1.28E+04
0.5,800,5.49E-03,8.44E+03,4.78E+04,1.18E+04
0.5,800,5.50E-03,7.81E+03,4.81E+04,1.12E+04
0.5,800,5.50E-03,7.23E+03,4.88E+04,9.88E+03
0.5,800,5.50E-03,6.69E+03,4.90E+04,9.22E+03
0.5,800,5.51E-03,6.20E+03,4.92E+04,8.74E+03
0.5,800,5.52E-03,5.74E+03,4.94E+04,7.79E+03
0.5,800,5.51E-03,5.31E+03,4.97E+04,6.68E+03
0.5,800,5.51E-03,4.92E+03,5.01E+04,6.13E+03
0.5,800,5.52E-03,4.55E+03,5.01E+04,5.79E+03
0.5,800,5.53E-03,4.22E+03,5.08E+04,5.21E+03
0.5,800,5.54E-03,3.90E+03,5.00E+04,4.33E+03
0.5,800,5.53E-03,3.61E+03,5.03E+04,3.88E+03
0.5,800,5.54E-03,3.35E+03,5.01E+04,3.28E+03
0.5,800,5.54E-03,3.10E+03,5.03E+04,2.73E+03
0.5,800,5.54E-03,2.87E+03,4.98E+04,2.19E+03
0.5,800,5.54E-03,2.66E+03,5.00E+04,1.98E+03
0.5,800,5.55E-03,2.46E+03,4.97E+04,1.21E+03
0.5,800,5.55E-03,2.28E+03,4.99E+04,1.08E+03
0.5,800,5.55E-03,2.11E+03,4.98E+04,4.03E+02
0.5,800,5.55E-03,1.95E+03,4.93E+04,4.17E+02
0.5,800,5.56E-03,1.81E+03,4.92E+04,9.54E+01
0.5,800,5.57E-03,1.67E+03,4.88E+04,-3.78E+02
0.5,800,5.55E-03,1.55E+03,4.96E+04,-5.55E+02
0.5,800,5.57E-03,1.43E+03,4.87E+04,-8.29E+02
0.5,800,5.58E-03,1.33E+03,4.85E+04,-1.44E+03
0.5,800,5.58E-03,1.23E+03,4.83E+04,-1.56E+03
0.5,800,5.57E-03,1.14E+03,4.83E+04,-1.62E+03
0.5,800,5.57E-03,1.05E+03,4.78E+04,-2.00E+03
0.5,800,5.58E-03,9.76E+02,4.73E+04,-2.16E+03
0.5,800,5.58E-03,9.04E+02,4.75E+04,-2.49E+03
0.5,800,5.58E-03,8.37E+02,4.75E+04,-2.86E+03
0.5,800,5.58E-03,7.75E+02,4.69E+04,-2.73E+03
0.5,800,5.59E-03,7.17E+02,4.66E+04,-3.06E+03
0.5,800,5.60E-03,6.64E+02,4.59E+04,-6.95E+03
0.5,800,5.60E-03,6.15E+02,4.62E+04,-3.37E+03
0.5,800,5.62E-03,5.69E+02,4.60E+04,-3.40E+03
0.5,800,5.61E-03,5.27E+02,4.53E+04,-2.98E+03
0.5,800,5.61E-03,4.88E+02,4.51E+04,-3.75E+03
0.5,800,5.61E-03,4.52E+02,4.51E+04,-3.92E+03
0.5,800,5.61E-03,4.18E+02,4.50E+04,-3.91E+03
0.5,800,5.61E-03,3.87E+02,4.45E+04,-4.17E+03
0.5,800,5.63E-03,3.59E+02,4.42E+04,-4.27E+03
0.5,800,5.62E-03,3.32E+02,4.36E+04,-4.53E+03
0.5,800,5.64E-03,3.07E+02,4.34E+04,-4.49E+03
0.5,800,5.65E-03,2.85E+02,4.31E+04,-4.32E+03
0.5,800,5.64E-03,2.64E+02,4.28E+04,-4.21E+03
0.5,800,5.64E-03,2.44E+02,4.24E+04,-4.64E+03
0.5,800,5.64E-03,2.26E+02,4.22E+04,-4.24E+03
0.5,800,5.65E-03,2.09E+02,4.18E+04,-4.61E+03
0.5,800,5.65E-03,1.94E+02,4.14E+04,-4.38E+03
0.5,800,5.65E-03,1.79E+02,4.11E+04,-4.22E+03
0.5,800,5.65E-03,1.66E+02,4.11E+04,-4.47E+03
0.5,800,5.66E-03,1.54E+02,4.06E+04,-4.41E+03
0.5,800,5.65E-03,1.42E+02,4.04E+04,-4.14E+03
0.5,800,5.67E-03,1.32E+02,3.97E+04,-4.04E+03
0.5,800,5.66E-03,1.22E+02,3.97E+04,-4.05E+03
0.5,800,5.67E-03,1.13E+02,3.94E+04,-3.91E+03
0.5,800,5.67E-03,1.05E+02,3.89E+04,-4.00E+03
0.5,800,5.68E-03,9.68E+01,3.87E+04,-3.62E+03
0.5,800,5.67E-03,8.96E+01,3.87E+04,-3.71E+03
0.5,800,5.68E-03,8.30E+01,3.82E+04,-3.47E+03
0.5,800,5.67E-03,7.68E+01,3.79E+04,-3.21E+03
0.5,800,5.68E-03,7.12E+01,3.77E+04,-2.95E+03
0.5,800,5.67E-03,6.59E+01,3.74E+04,-2.79E+03
0.5,800,5.67E-03,6.10E+01,3.74E+04,-2.74E+03
0.5,800,5.67E-03,5.65E+01,3.73E+04,-2.34E+03
0.7,500,9.99E+03,1.00E+06,1.16E+04,9.99E+03
0.7,500,1.06E+04,9.26E+05,1.22E+04,1.06E+04
0.7,500,1.12E+04,8.57E+05,1.26E+04,1.12E+04
0.7,500,1.15E+04,7.94E+05,1.30E+04,1.15E+04
0.7,500,1.27E+04,7.35E+05,1.35E+04,1.27E+04
0.7,500,1.36E+04,6.80E+05,1.46E+04,1.36E+04
0.7,500,1.39E+04,6.30E+05,1.49E+04,1.39E+04
0.7,500,1.43E+04,5.83E+05,1.54E+04,1.43E+04
0.7,500,1.51E+04,5.40E+05,1.65E+04,1.51E+04
0.7,500,1.58E+04,5.00E+05,1.70E+04,1.58E+04
0.7,500,1.63E+04,4.63E+05,1.79E+04,1.63E+04
0.7,500,1.70E+04,4.29E+05,1.66E+04,1.70E+04
0.7,500,1.76E+04,3.97E+05,1.94E+04,1.76E+04
0.7,500,1.95E+04,3.67E+05,2.16E+04,1.95E+04
0.7,500,1.90E+04,3.40E+05,2.17E+04,1.90E+04
0.7,500,1.98E+04,3.15E+05,2.28E+04,1.98E+04
0.7,500,2.05E+04,2.92E+05,2.40E+04,2.05E+04
0.7,500,2.18E+04,2.70E+05,2.53E+04,2.18E+04
0.7,500,2.15E+04,2.50E+05,2.66E+04,2.15E+04
0.7,500,2.21E+04,2.31E+05,2.84E+04,2.21E+04
0.7,500,2.23E+04,2.14E+05,2.95E+04,2.23E+04
0.7,500,2.25E+04,1.98E+05,3.15E+04,2.25E+04
0.7,500,2.28E+04,1.84E+05,3.22E+04,2.28E+04
0.7,500,2.38E+04,1.70E+05,3.48E+04,2.38E+04
0.7,500,2.38E+04,1.57E+05,3.59E+04,2.38E+04
0.7,500,2.38E+04,1.46E+05,3.74E+04,2.38E+04
0.7,500,2.41E+04,1.35E+05,3.90E+04,2.41E+04
0.7,500,2.44E+04,1.25E+05,4.15E+04,2.44E+04
0.7,500,2.41E+04,1.16E+05,4.28E+04,2.41E+04
0.7,500,2.41E+04,1.07E+05,4.39E+04,2.41E+04
0.7,500,2.37E+04,9.92E+04,4.53E+04,2.37E+04
0.7,500,2.33E+04,9.18E+04,4.72E+04,2.33E+04
0.7,500,2.28E+04,8.50E+04,4.89E+04,2.28E+04
0.7,500,2.23E+04,7.87E+04,4.95E+04,2.23E+04
0.7,500,2.16E+04,7.29E+04,5.09E+04,2.16E+04
0.7,500,2.11E+04,6.75E+04,5.21E+04,2.11E+04
0.7,500,2.03E+04,6.25E+04,5.29E+04,2.03E+04
0.7,500,1.97E+04,5.79E+04,5.47E+04,1.97E+04
0.7,500,1.98E+04,5.36E+04,5.54E+04,1.98E+04
0.7,500,1.87E+04,4.96E+04,5.63E+04,1.87E+04
0.7,500,1.81E+04,4.59E+04,5.76E+04,1.81E+04
0.7,500,1.67E+04,4.25E+04,5.88E+04,1.67E+04
0.7,500,1.68E+04,3.94E+04,5.99E+04,1.68E+04
0.7,500,1.61E+04,3.64E+04,6.06E+04,1.61E+04
0.7,500,1.56E+04,3.37E+04,6.11E+04,1.56E+04
0.7,500,1.47E+04,3.12E+04,6.20E+04,1.47E+04
0.7,500,1.40E+04,2.89E+04,6.21E+04,1.40E+04
0.7,500,1.31E+04,2.68E+04,6.24E+04,1.31E+04
0.7,500,1.22E+04,2.48E+04,6.36E+04,1.22E+04
0.7,500,1.13E+04,2.30E+04,6.42E+04,1.13E+04
0.7,500,1.13E+04,2.13E+04,6.48E+04,1.13E+04
0.7,500,1.04E+04,1.97E+04,6.52E+04,1.04E+04
0.7,500,9.43E+03,1.82E+04,6.57E+04,9.43E+03
0.7,500,8.87E+03,1.69E+04,6.54E+04,8.87E+03
0.7,500,8.33E+03,1.56E+04,6.67E+04,8.33E+03
0.7,500,7.88E+03,1.45E+04,6.69E+04,7.88E+03
0.7,500,7.08E+03,1.34E+04,6.69E+04,7.08E+03
0.7,500,6.25E+03,1.24E+04,6.75E+04,6.25E+03
0.7,500,5.34E+03,1.15E+04,6.74E+04,5.34E+03
0.7,500,4.63E+03,1.06E+04,6.78E+04,4.63E+03
0.7,500,5.13E+03,9.84E+03,6.75E+04,5.13E+03
0.7,500,3.74E+03,9.11E+03,6.83E+04,3.74E+03
0.7,500,3.92E+03,8.44E+03,6.84E+04,3.92E+03
0.7,500,2.62E+03,7.81E+03,6.84E+04,2.62E+03
0.7,500,3.16E+03,7.23E+03,6.80E+04,3.16E+03
0.7,500,2.12E+03,6.69E+03,6.78E+04,2.12E+03
0.7,500,1.83E+03,6.20E+03,6.68E+04,1.83E+03
0.7,500,1.52E+03,5.74E+03,6.70E+04,1.52E+03
0.7,500,7.07E+02,5.31E+03,6.65E+04,7.07E+02
0.7,500,4.82E+02,4.92E+03,6.68E+04,4.82E+02
0.7,500,-1.02E+01,4.55E+03,6.65E+04,-1.02E+01
0.7,500,-3.06E+02,4.22E+03,6.60E+04,-3.06E+02
0.7,500,-5.87E+02,3.90E+03,6.63E+04,-5.87E+02
0.7,500,-7.51E+02,3.61E+03,6.59E+04,-7.51E+02
0.7,500,-1.16E+03,3.35E+03,6.52E+04,-1.16E+03
0.7,500,-1.21E+03,3.10E+03,6.56E+04,-1.21E+03
0.7,500,-1.51E+03,2.87E+03,6.50E+04,-1.51E+03
0.7,500,-2.14E+03,2.66E+03,6.51E+04,-2.14E+03
0.7,500,-1.95E+03,2.46E+03,6.57E+04,-1.95E+03
0.7,500,-2.32E+03,2.28E+03,6.54E+04,-2.32E+03
0.7,500,-2.58E+03,2.11E+03,6.53E+04,-2.58E+03
0.7,500,-2.34E+03,1.95E+03,6.46E+04,-2.34E+03
0.7,500,-2.86E+03,1.81E+03,6.48E+04,-2.86E+03
0.7,500,-2.53E+03,1.67E+03,6.46E+04,-2.53E+03
0.7,500,-3.00E+03,1.55E+03,6.44E+04,-3.00E+03
0.7,500,-2.61E+03,1.43E+03,6.27E+04,-2.61E+03
0.7,500,-3.53E+03,1.33E+03,6.31E+04,-3.53E+03
0.7,500,-3.30E+03,1.23E+03,6.26E+04,-3.30E+03
0.7,500,-3.43E+03,1.14E+03,6.17E+04,-3.43E+03
0.7,500,-3.74E+03,1.05E+03,6.12E+04,-3.74E+03
0.7,500,-3.32E+03,9.76E+02,6.38E+04,-3.32E+03
0.7,500,-4.03E+03,9.04E+02,6.13E+04,-4.03E+03
0.7,500,-4.20E+03,8.37E+02,6.15E+04,-4.20E+03
0.7,500,-3.79E+03,7.75E+02,6.12E+04,-3.79E+03
0.7,500,-3.55E+03,7.17E+02,6.05E+04,-3.55E+03
0.7,500,-4.24E+03,6.64E+02,6.04E+04,-4.24E+03
0.7,500,-3.84E+03,6.15E+02,6.02E+04,-3.84E+03
0.7,500,-3.54E+03,5.69E+02,6.03E+04,-3.54E+03
0.7,500,-3.74E+03,5.27E+02,5.94E+04,-3.74E+03
0.7,500,-3.76E+03,4.88E+02,5.88E+04,-3.76E+03
0.7,500,-3.86E+03,4.52E+02,5.83E+04,-3.86E+03
0.7,500,-3.50E+03,4.18E+02,5.79E+04,-3.50E+03
0.7,500,-3.70E+03,3.87E+02,5.85E+04,-3.70E+03
0.7,500,-3.96E+03,3.59E+02,5.86E+04,-3.96E+03
0.7,500,-3.58E+03,3.32E+02,5.78E+04,-3.58E+03
0.7,500,-3.66E+03,3.07E+02,5.76E+04,-3.66E+03
0.7,500,-3.51E+03,2.85E+02,5.68E+04,-3.51E+03
0.7,500,-3.47E+03,2.64E+02,5.60E+04,-3.47E+03
0.7,500,-3.61E+03,2.44E+02,5.61E+04,-3.61E+03
0.7,500,-3.79E+03,2.26E+02,5.54E+04,-3.79E+03
0.7,500,-3.39E+03,2.09E+02,5.54E+04,-3.39E+03
0.7,500,-3.12E+03,1.94E+02,5.57E+04,-3.12E+03
0.7,500,-3.12E+03,1.79E+02,5.49E+04,-3.12E+03
0.7,500,-2.90E+03,1.66E+02,5.46E+04,-2.90E+03
0.7,500,-3.22E+03,1.54E+02,5.49E+04,-3.22E+03
0.7,500,-2.83E+03,1.42E+02,5.43E+04,-2.83E+03
0.7,500,-2.75E+03,1.32E+02,5.42E+04,-2.75E+03
0.7,500,-2.91E+03,1.22E+02,5.41E+04,-2.91E+03
0.7,500,-3.00E+03,1.13E+02,5.41E+04,-3.00E+03
